path,old_path,status,category,subclass,v29_fate,loc_added,loc_deleted,port_unit
core/tests/loadnext/src/sdk/operations/deploy_contract.rs,,M,B,wiring,identical-to-v29,5,5,loadnext
core/tests/loadnext/src/sdk/operations/execute_contract.rs,,M,B,wiring,identical-to-v29,1,1,loadnext
core/tests/loadnext/src/sdk/operations/transfer.rs,,M,B,wiring,identical-to-v29,2,2,loadnext
core/tests/loadnext/src/sdk/signer.rs,,M,B,wiring,identical-to-v29,3,3,loadnext
core/tests/loadnext/src/sdk/wallet.rs,,M,B,wiring,identical-to-v29,1,0,loadnext
core/tests/recovery-test/src/index.ts,,M,B,feature,present,84,33,recovery-test
core/tests/recovery-test/src/utils.ts,,M,B,wiring,present,7,4,recovery-test
core/tests/recovery-test/tests/genesis-recovery.test.ts,,M,B,feature,present,17,6,recovery-test
core/tests/recovery-test/tests/snapshot-recovery.test.ts,,M,B,feature,present,32,10,recovery-test
core/tests/revert-test/tests/revert-and-restart-en.test.ts,,M,B,feature,gone,109,38,revert-test
core/tests/revert-test/tests/revert-and-restart.test.ts,,M,B,feature,gone,47,21,revert-test
core/tests/revert-test/tests/tester.ts,,M,B,feature,moved?:core/tests/upgrade-test/tests/tester.ts,25,15,revert-test
core/tests/revert-test/tests/utils.ts,,M,B,feature,moved?:infrastructure/protocol-upgrade/src/utils.ts,421,6,revert-test
core/tests/ts-integration/contracts/custom-account/custom-account.sol,,M,B,feature,identical-to-v29,18,1,ts-integration
core/tests/ts-integration/contracts/zkasm/deep_stak.zkasm,,M,B,feature,identical-to-v29,17,18,ts-integration
core/tests/ts-integration/hardhat.config.ts,,M,B,wiring,present,8,4,ts-integration
core/tests/ts-integration/jest.config.json,,M,B,feature,identical-to-v29,20,18,ts-integration
core/tests/ts-integration/package.json,,M,B,wiring,present,5,3,ts-integration
core/tests/ts-integration/scripts/compile-yul.ts,,M,B,feature,present,10,4,ts-integration
core/tests/ts-integration/src/context-owner.ts,,M,B,feature,present,12,3,ts-integration
core/tests/ts-integration/src/env.ts,,M,B,feature,present,78,17,ts-integration
core/tests/ts-integration/src/jest-setup/env.ts,,A,A,unmarked-addition,identical-to-v29,14,0,ts-integration
core/tests/ts-integration/src/jest-setup/global-setup.ts,,M,B,wiring,identical-to-v29,3,5,ts-integration
core/tests/ts-integration/src/l1-provider.ts,,A,A,unmarked-addition,gone,85,0,ts-integration
core/tests/ts-integration/src/matchers/transaction.ts,,M,B,wiring,present,3,2,ts-integration
core/tests/ts-integration/src/reporter.ts,,M,B,wiring,identical-to-v29,1,1,ts-integration
core/tests/ts-integration/src/retry-provider.ts,,M,B,feature,present,59,5,ts-integration
core/tests/ts-integration/src/test-master.ts,,M,B,feature,present,7,6,ts-integration
core/tests/ts-integration/src/transaction-response.ts,,A,A,unmarked-addition,identical-to-v29,9,0,ts-integration
core/tests/ts-integration/src/types.ts,,M,B,wiring,present,7,0,ts-integration
core/tests/ts-integration/src/utils.ts,,A,A,unmarked-addition,moved?:infrastructure/protocol-upgrade/src/utils.ts,317,0,ts-integration
core/tests/ts-integration/tests/api/contract-verification.test.ts,,M,B,feature,present,8,34,ts-integration
core/tests/ts-integration/tests/api/debug.test.ts,,M,B,wiring,present,5,5,ts-integration
core/tests/ts-integration/tests/api/web3.test.ts,,M,B,feature,present,23,50,ts-integration
core/tests/ts-integration/tests/base-token.test.ts,,M,B,wiring,present,5,3,ts-integration
core/tests/ts-integration/tests/contracts.test.ts,,M,B,feature,present,24,45,ts-integration
core/tests/ts-integration/tests/custom-account.test.ts,,M,B,feature,identical-to-v29,200,11,ts-integration
core/tests/ts-integration/tests/fees.test.ts,,M,B,feature,present,215,95,ts-integration
core/tests/ts-integration/tests/system.test.ts,,M,B,wiring,present,5,3,ts-integration
core/tests/ts-integration/typings/jest.d.ts,,M,B,wiring,identical-to-v29,2,0,ts-integration
core/tests/upgrade-test/tests/upgrade.test.ts,,M,B,feature,present,62,29,upgrade-test
core/tests/upgrade-test/tests/utils.ts,,M,B,feature,present,34,19,upgrade-test
core/tests/via_loadnext/Cargo.toml,,A,A,via-crate,,43,0,via_loadnext
core/tests/via_loadnext/README.md,,A,A,via-crate,,112,0,via_loadnext
core/tests/via_loadnext/src/account/api_request_executor.rs,,A,A,via-crate,,145,0,via_loadnext
core/tests/via_loadnext/src/account/btc_deposit.rs,,A,A,via-crate,,156,0,via_loadnext
core/tests/via_loadnext/src/account/mod.rs,,A,A,via-crate,,407,0,via_loadnext
core/tests/via_loadnext/src/account/pubsub_executor.rs,,A,A,via-crate,,114,0,via_loadnext
core/tests/via_loadnext/src/account/tx_command_executor.rs,,A,A,via-crate,,414,0,via_loadnext
core/tests/via_loadnext/src/account_pool.rs,,A,A,via-crate,,244,0,via_loadnext
core/tests/via_loadnext/src/all.rs,,A,A,via-crate,,9,0,via_loadnext
core/tests/via_loadnext/src/command/api.rs,,A,A,via-crate,,94,0,via_loadnext
core/tests/via_loadnext/src/command/mod.rs,,A,A,via-crate,,9,0,via_loadnext
core/tests/via_loadnext/src/command/pubsub.rs,,A,A,via-crate,,32,0,via_loadnext
core/tests/via_loadnext/src/command/tx_command.rs,,A,A,via-crate,,202,0,via_loadnext
core/tests/via_loadnext/src/config.rs,,A,A,via-crate,,335,0,via_loadnext
core/tests/via_loadnext/src/constants.rs,,A,A,via-crate,,43,0,via_loadnext
core/tests/via_loadnext/src/corrupted_tx.rs,,A,A,via-crate,,137,0,via_loadnext
core/tests/via_loadnext/src/executor.rs,,A,A,via-crate,,357,0,via_loadnext
core/tests/via_loadnext/src/fs_utils.rs,,A,A,via-crate,,26,0,via_loadnext
core/tests/via_loadnext/src/lib.rs,,A,A,via-crate,,17,0,via_loadnext
core/tests/via_loadnext/src/main.rs,,A,A,via-crate,,98,0,via_loadnext
core/tests/via_loadnext/src/metrics.rs,,A,A,via-crate,,12,0,via_loadnext
core/tests/via_loadnext/src/report.rs,,A,A,via-crate,,227,0,via_loadnext
core/tests/via_loadnext/src/report_collector/metrics_collector.rs,,A,A,via-crate,,235,0,via_loadnext
core/tests/via_loadnext/src/report_collector/mod.rs,,A,A,via-crate,,184,0,via_loadnext
core/tests/via_loadnext/src/report_collector/operation_results_collector.rs,,A,A,via-crate,,95,0,via_loadnext
core/tests/via_loadnext/src/rng.rs,,A,A,via-crate,,95,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IBridgehub.json,,A,A,via-crate,,633,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IERC20.json,,A,A,via-crate,,463,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IL1Bridge.json,core/lib/state/src/storage_overrides.rs,R100,B,wiring,gone,0,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IL1ERC20Bridge.json,,A,A,via-crate,,379,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IL1SharedBridge.json,,A,A,via-crate,,694,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IPaymasterFlow.json,,A,A,via-crate,,40,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IStateTransitionManager.json,,A,A,via-crate,,1035,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IZkSync.json,,A,A,via-crate,,1902,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/IZkSyncHyperchain.json,,A,A,via-crate,,2405,0,via_loadnext
core/tests/via_loadnext/src/sdk/abi/update-abi.sh,,A,A,via-crate,,13,0,via_loadnext
core/tests/via_loadnext/src/sdk/error.rs,,A,A,via-crate,,44,0,via_loadnext
core/tests/via_loadnext/src/sdk/ethereum/DepositERC20GasLimit.json,,A,A,via-crate,,42,0,via_loadnext
core/tests/via_loadnext/src/sdk/ethereum/mod.rs,,A,A,via-crate,,625,0,via_loadnext
core/tests/via_loadnext/src/sdk/mod.rs,,A,A,via-crate,,14,0,via_loadnext
core/tests/via_loadnext/src/sdk/operations/deploy_contract.rs,,A,A,via-crate,,164,0,via_loadnext
core/tests/via_loadnext/src/sdk/operations/execute_contract.rs,,A,A,via-crate,,177,0,via_loadnext
core/tests/via_loadnext/src/sdk/operations/mod.rs,,A,A,via-crate,,136,0,via_loadnext
core/tests/via_loadnext/src/sdk/operations/transfer.rs,,A,A,via-crate,,199,0,via_loadnext
core/tests/via_loadnext/src/sdk/operations/withdraw.rs,,A,A,via-crate,,159,0,via_loadnext
core/tests/via_loadnext/src/sdk/signer.rs,,A,A,via-crate,,148,0,via_loadnext
core/tests/via_loadnext/src/sdk/utils.rs,,A,A,via-crate,,57,0,via_loadnext
core/tests/via_loadnext/src/sdk/wallet.rs,,A,A,via-crate,,195,0,via_loadnext
core/tests/via_loadnext/src/utils.rs,,A,A,via-crate,,17,0,via_loadnext
core/tests/vm-benchmark/Cargo.toml,,M,B,wiring,present,4,3,vm-benchmark
core/tests/vm-benchmark/benches/batch.rs,,M,B,wiring,present,9,3,vm-benchmark
core/tests/vm-benchmark/benches/iai.rs,,D,C,deleted-upstream-file,gone,0,34,vm-benchmark
core/tests/vm-benchmark/benches/instructions.rs,,A,A,unmarked-addition,present,206,0,vm-benchmark
core/tests/vm-benchmark/src/bin/common/mod.rs,,D,C,deleted-upstream-file,moved?:core/lib/multivm/src/versions/vm_virtual_blocks/tracers/mod.rs,0,54,vm-benchmark
core/tests/vm-benchmark/src/bin/compare_iai_results.rs,,D,C,deleted-upstream-file,gone,0,107,vm-benchmark
core/tests/vm-benchmark/src/bin/iai_results_to_prometheus.rs,,D,C,deleted-upstream-file,gone,0,52,vm-benchmark
core/tests/vm-benchmark/src/bin/instruction_counts.rs,,M,B,feature,identical-to-v29,95,6,vm-benchmark
core/tests/vm-benchmark/src/criterion.rs,,M,B,wiring,present,3,3,vm-benchmark
core/tests/vm-benchmark/src/instruction_counter.rs,,M,B,wiring,present,0,1,vm-benchmark
core/tests/vm-benchmark/src/lib.rs,,M,B,feature,present,34,4,vm-benchmark
core/tests/vm-benchmark/src/transaction.rs,,M,B,feature,identical-to-v29,53,81,vm-benchmark
core/tests/vm-benchmark/src/vm.rs,,M,B,feature,present,129,60,vm-benchmark
deny.toml,,M,B,feature,moved?:core/deny.toml,39,20,deny.toml
docker-compose-cpu-runner.yml,,M,B,wiring,present,1,1,config+docker
docker-compose-gpu-runner-cuda-12-0.yml,,M,B,feature,present,17,6,config+docker
docker-compose-gpu-runner.yml,,M,B,wiring,present,7,2,config+docker
docker-compose-runner-nightly.yml,,M,B,wiring,identical-to-v29,4,1,config+docker
docker-compose-unit-tests.yml,,M,B,wiring,identical-to-v29,0,1,config+docker
docker-compose-via-btc-explorer.yml,,A,A,via-named-embedded,,51,0,config+docker
docker-compose-via.yml,,A,A,via-named-embedded,,290,0,config+docker
docker-compose.yml,,M,B,feature,present,14,9,config+docker
docker/Makefile,,A,A,unmarked-addition,present,110,0,config+docker
docker/build-base/Dockerfile,,M,B,wiring,present,1,0,config+docker
docker/circuit-prover-gpu-gar/Dockerfile,,A,A,unmarked-addition,identical-to-v29,15,0,config+docker
docker/circuit-prover-gpu/Dockerfile,,A,A,unmarked-addition,present,60,0,config+docker
docker/contract-verifier/Dockerfile,,M,B,wiring,present,22,6,config+docker
docker/contract-verifier/install-all-solc.sh,,M,B,wiring,present,1,1,config+docker
docker/external-node/Dockerfile,,M,B,wiring,present,16,8,config+docker
docker/proof-fri-gpu-compressor/Dockerfile,,M,B,wiring,present,23,2,config+docker
docker/prover-autoscaler/Dockerfile,,A,A,unmarked-addition,identical-to-v29,25,0,config+docker
docker/prover-cli/Dockerfile,,A,A,unmarked-addition,moved?:docker/prover-job-monitor/Dockerfile,20,0,config+docker
docker/prover-fri-gateway/Dockerfile,,M,B,wiring,present,13,2,config+docker
docker/prover-gpu-fri-gar/Dockerfile,,M,B,wiring,moved?:docker/prover-job-monitor/Dockerfile,1,1,config+docker
docker/prover-gpu-fri/Dockerfile,,M,B,wiring,moved?:docker/prover-job-monitor/Dockerfile,24,2,config+docker
docker/prover-job-monitor/Dockerfile,,M,B,wiring,present,12,1,config+docker
docker/runtime-base/Dockerfile,,A,A,unmarked-addition,identical-to-v29,9,0,config+docker
docker/server-v2/Dockerfile,,D,C,deleted-upstream-file,present,0,33,config+docker
docker/server/Dockerfile,,A,A,unmarked-addition,moved?:docker/prover-job-monitor/Dockerfile,41,0,config+docker
docker/snapshots-creator/Dockerfile,,M,B,wiring,present,31,2,config+docker
docker/verified-sources-fetcher/Dockerfile,,M,B,wiring,present,12,1,config+docker
docker/via-environment/20.04_amd64_cuda_11_8.Dockerfile,docker/zk-environment/20.04_amd64_cuda_11_8.Dockerfile,R100,B,wiring,gone,0,0,via-environment
docker/via-environment/20.04_amd64_cuda_12_0.Dockerfile,docker/zk-environment/20.04_amd64_cuda_12_0.Dockerfile,R100,B,wiring,gone,0,0,via-environment
docker/via-environment/Dockerfile,,A,A,via-crate,,163,0,via-environment
docker/via-external-node/Dockerfile,,A,A,via-crate,,55,0,via-external-node
docker/via-external-node/entrypoint.sh,,A,A,via-crate,,8,0,via-external-node
docker/via-l1-indexer/Dockerfile,,A,A,via-crate,,33,0,via-l1-indexer
docker/via-server/Dockerfile,,A,A,via-crate,,61,0,via-server
docker/via-verifier/Dockerfile,,A,A,via-crate,,36,0,via-verifier
docker/witness-generator/Dockerfile,,M,B,wiring,present,14,2,config+docker
docker/witness-vector-generator/Dockerfile,,M,B,wiring,moved?:docker/prover-job-monitor/Dockerfile,14,2,config+docker
docker/zk-environment/22.04_amd64_cuda_11_8.Dockerfile,,A,A,unmarked-addition,present,197,0,config+docker
docker/zk-environment/22.04_amd64_cuda_12_0.Dockerfile,,A,A,unmarked-addition,gone,260,0,config+docker
docker/zk-environment/Dockerfile,,M,B,wiring,present,1,1,config+docker
docs/.gitignore,,A,A,unmarked-addition,identical-to-v29,1,0,docs
docs/book.toml,,A,A,unmarked-addition,present,32,0,docs
docs/css/version-box.css,,A,A,unmarked-addition,identical-to-v29,46,0,docs
docs/formatting.md,,A,A,unmarked-addition,gone,91,0,docs
docs/guides/development.md,,D,C,deleted-upstream-file,moved?:docs/src/guides/development.md,0,148,docs
docs/guides/external-node/00_quick_start.md,,D,C,deleted-upstream-file,moved?:docs/src/guides/external-node/00_quick_start.md,0,80,docs
docs/guides/external-node/building-from-scratch/Dockerfile,,D,C,deleted-upstream-file,moved?:docker/prover-job-monitor/Dockerfile,0,33,docs
docs/guides/external-node/docker-compose-examples/grafana/provisioning/dashboards/General.json,,D,C,deleted-upstream-file,moved?:docs/src/guides/external-node/docker-compose-examples/grafana/provisioning/dashboards/General.json,0,412,docs
docs/guides/external-node/prepared_configs/mainnet_consensus_config.yaml,,D,C,deleted-upstream-file,moved?:docs/src/guides/external-node/prepared_configs/mainnet_consensus_config.yaml,0,14,docs
docs/guides/external-node/prepared_configs/testnet_consensus_config.yaml,,D,C,deleted-upstream-file,moved?:docs/src/guides/external-node/prepared_configs/testnet_consensus_config.yaml,0,14,docs
docs/guides/launch.md,,D,C,deleted-upstream-file,moved?:docs/src/guides/launch.md,0,343,docs
docs/js/mermaid-init.js,,A,A,unmarked-addition,identical-to-v29,35,0,docs
docs/js/version-box.js,,A,A,unmarked-addition,identical-to-v29,61,0,docs
docs/specs/zk_chains/hyperbridges.md,,D,C,deleted-upstream-file,gone,0,41,docs
docs/src/README.md,,A,A,unmarked-addition,identical-to-v29,26,0,docs
docs/src/SUMMARY.md,,A,A,unmarked-addition,present,90,0,docs
docs/src/announcements/README.md,docs/announcements/README.md,R100,B,wiring,moved?:docs/src/guides/external-node/README.md,0,0,docs
docs/src/announcements/attester_commitee.md,docs/announcements/attester_commitee.md,R097,B,wiring,gone,0,0,docs
docs/src/guides/README.md,,A,A,unmarked-addition,identical-to-v29,12,0,docs
docs/src/guides/advanced/01_initialization.md,docs/guides/advanced/01_initialization.md,R075,B,wiring,moved?:docs/src/guides/advanced/01_initialization.md,0,0,docs
docs/src/guides/advanced/02_deposits.md,docs/guides/advanced/02_deposits.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/03_withdrawals.md,docs/guides/advanced/03_withdrawals.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/04_contracts.md,docs/guides/advanced/04_contracts.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/05_how_call_works.md,docs/guides/advanced/05_how_call_works.md,R095,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/06_how_transaction_works.md,docs/guides/advanced/06_how_transaction_works.md,R100,B,wiring,moved?:docs/src/guides/advanced/06_how_transaction_works.md,0,0,docs
docs/src/guides/advanced/07_fee_model.md,docs/guides/advanced/07_fee_model.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/08_how_l2_messaging_works.md,docs/guides/advanced/08_how_l2_messaging_works.md,R100,B,wiring,moved?:docs/src/guides/advanced/08_how_l2_messaging_works.md,0,0,docs
docs/src/guides/advanced/09_pubdata.md,docs/guides/advanced/09_pubdata.md,R100,B,wiring,moved?:docs/src/guides/advanced/09_pubdata.md,0,0,docs
docs/src/guides/advanced/10_pubdata_with_blobs.md,docs/guides/advanced/10_pubdata_with_blobs.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/11_compression.md,docs/guides/advanced/11_compression.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/12_alternative_vm_intro.md,docs/guides/advanced/12_alternative_vm_intro.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/13_zk_intuition.md,docs/guides/advanced/13_zk_intuition.md,R093,B,wiring,moved?:docs/src/guides/advanced/13_zk_intuition.md,0,0,docs
docs/src/guides/advanced/14_zk_deeper_overview.md,docs/guides/advanced/14_zk_deeper_overview.md,R100,B,wiring,identical-to-v29,0,0,docs
docs/src/guides/advanced/15_prover_keys.md,docs/guides/advanced/15_prover_keys.md,R096,B,wiring,moved?:docs/src/guides/advanced/15_prover_keys.md,0,0,docs
docs/src/guides/advanced/16_decentralization.md,,A,A,unmarked-addition,present,196,0,docs
docs/src/guides/advanced/90_advanced_debugging.md,docs/guides/advanced/90_advanced_debugging.md,R100,B,wiring,identical-to-v29,0,0,docs
